U_Mukim_ID,Mukim,Kod_Mukim,U_Negeri_ID,Kod_Negeri,U_Daerah_ID,Kod_Daerah,Stesen_kod,status
080843,BANDAR LAWIN,43,08,8,0808,8,823104,1
080844,BANDAR LENGGONG,44,08,8,0808,8,823101,1
080901,MUKIM HULU IJOK,1,08,8,0809,9,823503,1
080902,MUKIM HULU SELAMA,2,08,8,0809,9,823503,1
080903,MUKIM SELAMA,3,08,8,0809,9,823503,1
080940,BANDAR SELAMA,40,08,8,0809,9,823503,1
080970,PEKAN RANTAU PANJANG,70,08,8,0809,9,823503,1
080971,PEKAN SUNGAI BAYUR,71,08,8,0809,9,823503,1
081001,MUKIM BANDAR,1,08,8,0810,10,823303,1
081002,MUKIM BELANJA,2,08,8,0810,10,823302,1
081003,MUKIM BOTA,3,08,8,0810,10,823304,1
081004,MUKIM JAYA BARU,4,08,8,0810,10,823304,1
081005,MUKIM KAMPONG GAJAH,5,08,8,0810,10,823303,1
081006,MUKIM KOTA SETIA,6,08,8,0810,10,823303,1
081007,MUKIM LAMBOR KANAN,7,08,8,0810,10,823303,1
081008,MUKIM LAMBOR KIRI,8,08,8,0810,10,823304,1
081009,MUKIM LAYANG LAYANG,9,08,8,0810,10,823302,1
081010,MUKIM PASIR PANJANG HULU,10,08,8,0810,10,823303,1
081011,MUKIM PASIR SALAK,11,08,8,0810,10,823303,1
081012,MUKIM PULAU TIGA,12,08,8,0810,10,823304,1
081040,BANDAR BANDAR SERI ISKANDAR,40,08,8,0810,10,823304,1
081070,PEKAN BOTA KANAN,70,08,8,0810,10,823304,1
081071,PEKAN KAMPONG BULOH AKAR,71,08,8,0810,10,823302,1
081072,PEKAN KOTA SETIA,72,08,8,0810,10,823304,1
081073,PEKAN PARIT,73,08,8,0810,10,823302,1
081074,PEKAN TANJONG BELANJA,74,08,8,0810,10,823302,1
081101,MUKIM KAMPAR,1,08,8,0811,11,823301,1
081102,MUKIM TEJA,2,08,8,0811,11,823301,1
081140,BANDAR GOPENG,40,08,8,0811,11,823301,1
081141,BANDAR KAMPAR,41,08,8,0811,11,823301,1
081170,PEKAN KOTA BAHARU,70,08,8,0811,11,823301,1
081171,PEKAN MALIM NAWAR,71,08,8,0811,11,823301,1
081201,MUKIM HULU BERNAM BARAT,1,08,8,0812,12,823402,1
081202,MUKIM HULU BERNAM TIMUR,2,08,8,0812,12,823402,1
081203,MUKIM SLIM,3,08,8,0812,12,823402,1
081240,BANDAR TANJONG MALIM,40,08,8,0812,12,823402,1
081270,PEKAN BANTANG,70,08,8,0812,12,823402,1
081271,PEKAN SLIM,71,08,8,0812,12,823402,1
081272,PEKAN TEROLAK,72,08,8,0812,12,823402,1
081301,MUKIM BAGAN DATUK,1,08,8,0813,13,823401,1
081302,MUKIM HUTAN MELINTANG,2,08,8,0813,13,823401,1
081303,MUKIM RUNGKUP,3,08,8,0813,13,823401,1
081304,MUKIM TELUK BARU,4,08,8,0813,13,823401,1
081370,PEKAN BAGAN DATUK,70,08,8,0813,13,823401,1
081371,PEKAN BATU DUA PULOH,71,08,8,0813,13,823401,1
081372,PEKAN HUTAN MELINTANG,72,08,8,0813,13,823401,1
081373,PEKAN JENDARATA,73,08,8,0813,13,823401,1
081374,PEKAN KAMPONG SUNGAI HAJI MOHAMED,74,08,8,0813,13,823401,1
081375,PEKAN SELEKOH,75,08,8,0813,13,823401,1
081376,PEKAN SIMPANG EMPAT,76,08,8,0813,13,823401,1
081377,PEKAN SIMPANG TIGA,77,08,8,0813,13,823401,1
081378,PEKAN SUNGAI SUMUN,78,08,8,0813,13,823401,1
090001,MUKIM ABI,1,09,9,0900,0,820101,1
090002,MUKIM ARAU,2,09,9,0900,0,820101,1
090003,MUKIM BESERI,3,09,9,0900,0,820101,1
090004,MUKIM CHUPING,4,09,9,0900,0,820101,1
090005,MUKIM UTAN AJI,5,09,9,0900,0,820101,1
090006,MUKIM JEJAWI,6,09,9,0900,0,820101,1
090007,MUKIM KAYANG,7,09,9,0900,0,820101,1
090008,MUKIM KECHOR,8,09,9,0900,0,820101,1
090009,MUKIM KUALA PERLIS,9,09,9,0900,0,820101,1
090010,MUKIM KURONG ANAI,10,09,9,0900,0,820101,1
090011,MUKIM KURONG BATANG,11,09,9,0900,0,820101,1
090012,MUKIM NGULANG,12,09,9,0900,0,820101,1
090013,MUKIM ORAN,13,09,9,0900,0,820101,1
090014,MUKIM PADANG PAUH,14,09,9,0900,0,820101,1
090015,MUKIM PADANG SIDING,15,09,9,0900,0,820101,1
090016,MUKIM PAYA,16,09,9,0900,0,820101,1
090017,MUKIM SANGLANG,17,09,9,0900,0,820101,1
090018,MUKIM SENA,18,09,9,0900,0,820101,1
090019,MUKIM SERIAB,19,09,9,0900,0,820101,1
090020,MUKIM SUNGAI ADAM,20,09,9,0900,0,820101,1
090021,MUKIM TITI TINGGI,21,09,9,0900,0,820101,1
090022,MUKIM WANG BINTONG,22,09,9,0900,0,820101,1
090040,BANDAR ARAU,40,09,9,0900,0,820101,1
090041,BANDAR KANGAR,41,09,9,0900,0,820101,1
090070,PEKAN KUALA PERLIS,70,09,9,0900,0,820101,1
090072,PEKAN KAKI BUKIT,72,09,9,0900,0,820101,1
100101,MUKIM KAPAR,1,10,10,1001,1,824106,1
100102,MUKIM KLANG ,2,10,10,1001,1,824106,1
100140,BANDAR KLANG ,40,10,10,1001,1,824106,1
100141,BANDAR PORT SWETTENHAM,41,10,10,1001,1,824106,1
100142,BANDAR SULTAN SULAIMAN,42,10,10,1001,1,824106,1
100143,BANDAR SHAH ALAM,43,10,10,1001,1,824106,1
100170,PEKAN BUKIT KEMUNING,70,10,10,1001,1,824106,1
100171,PEKAN KAPAR,71,10,10,1001,1,824106,1
100172,PEKAN MERU,72,10,10,1001,1,824106,1
100173,PEKAN TELOK  MENEGUN,73,10,10,1001,1,824106,1
100174,PEKAN BATU EMPAT,74,10,10,1001,1,824106,1
100175,PEKAN PANDAMARAN,75,10,10,1001,1,824106,1
100201,MUKIM BANDAR,1,10,10,1002,2,824106,1
100202,MUKIM BATU,2,10,10,1002,2,824106,1
100203,MUKIM JUGRA,3,10,10,1002,2,824106,1
100204,MUKIM KELANANG,4,10,10,1002,2,824106,1
100205,MUKIM MORIB,5,10,10,1002,2,824106,1
100206,MUKIM TANJONG DUABELAS ,6,10,10,1002,2,824106,1
100207,MUKIM TELOK PANGLIMA GARANG,7,10,10,1002,2,824106,1
100240,BANDAR BANTING,40,10,10,1002,2,824106,1
100241,BANDAR JENJAROM,41,10,10,1002,2,824106,1
100242,BANDAR SIJANGKANG,42,10,10,1002,2,824106,1
100243,BANDAR TANJONG SEPAT ,43,10,10,1002,2,824106,1
100244,BANDAR TELOK PANGLIMA GARANG,44,10,10,1002,2,824106,1
100270,PEKAN BATU,70,10,10,1002,2,824106,1
100271,PEKAN BUKIT CHANGGANG,71,10,10,1002,2,824106,1
100272,PEKAN CHODOI,72,10,10,1002,2,824106,1
100273,PEKAN JENJAROM,73,10,10,1002,2,824106,1
100274,PEKAN KANCHONG,74,10,10,1002,2,824106,1
100275,PEKAN KANCHONG DARAT ,75,10,10,1002,2,824106,1
100276,PEKAN KELANANG BATU ENAM ,76,10,10,1002,2,824106,1
100277,PEKAN MORIB,77,10,10,1002,2,824106,1
100278,PEKAN PERMATANG PASIR,78,10,10,1002,2,824106,1
100279,PEKAN SIJANGKANG,79,10,10,1002,2,824106,1
100280,PEKAN SIMPANG MORIB,80,10,10,1002,2,824106,1
100281,PEKAN SUNGAI MANGGIS,81,10,10,1002,2,824106,1
100282,PEKAN SUNGAI RABA,82,10,10,1002,2,824106,1
100283,PEKAN TANJONG DUABELAS ,83,10,10,1002,2,824106,1
100284,PEKAN TELOK DATOK ,84,10,10,1002,2,824106,1
100286,PEKAN TONGKAH,86,10,10,1002,2,824106,1
100287,PEKAN TELOK ,87,10,10,1002,2,824106,1
100401,MUKIM API-API ,1,10,10,1004,4,824106,1
100403,MUKIM UJONG PERMATANG ,3,10,10,1004,4,824106,1
100404,MUKIM ULU TINGGI,4,10,10,1004,4,824106,1
100405,MUKIM IJOK ,5,10,10,1004,4,824106,1
100406,MUKIM JERAM,6,10,10,1004,4,824106,1
100407,MUKIM KUALA SELANGOR ,7,10,10,1004,4,824106,1
100408,MUKIM PASANGAN,8,10,10,1004,4,824106,1
100409,MUKIM TANJONG KARANG,9,10,10,1004,4,824106,1
100410,MUKIM BESTARI JAYA,10,10,10,1004,4,824106,1
100440,BANDAR KUALA SELANGOR,40,10,10,1004,4,824106,1
100441,BANDAR TANJONG KARANG ,41,10,10,1004,4,824106,1
100470,PEKAN ASAM JAWA,70,10,10,1004,4,824106,1
100472,PEKAN BUKIT ROTAN,72,10,10,1004,4,824106,1
100473,PEKAN JERAM,73,10,10,1004,4,824106,1
100474,PEKAN KAMPONG KUANTAN,74,10,10,1004,4,824106,1
100475,PEKAN KUALA SUNGAI BULOH ,75,10,10,1004,4,824106,1
100476,PEKAN PASIR PENAMBANG,76,10,10,1004,4,824106,1
100477,PEKAN SIMPANG TIGA,77,10,10,1004,4,824106,1
100478,PEKAN TANJONG KARANG ,78,10,10,1004,4,824106,1
100479,PEKAN BUKIT BELIMBING,79,10,10,1004,4,824106,1
100480,PEKAN BUKIT TALANG,80,10,10,1004,4,824106,1
100481,PEKAN KAMPUNG BARU HULU TIRAM BURUK ,81,10,10,1004,4,824106,1
100482,PEKAN PARIT MAHANG,82,10,10,1004,4,824106,1
100483,PEKAN SIMPANG TIGA IJOK ,83,10,10,1004,4,824106,1
100484,PEKAN SUNGAI SEMBILANG,84,10,10,1004,4,824106,1
100485,PEKAN TAMAN PKNS,85,10,10,1004,4,824106,1
100486,PEKAN TAMBAK JAWA,86,10,10,1004,4,824106,1
100491,PEKAN BESTARI JAYA,91,10,10,1004,4,824106,1
100501,MUKIM BAGAN NAKHODA OMAR,1,10,10,1005,5,824106,1
100502,MUKIM PANCHANG BEDENA,2,10,10,1005,5,824106,1
100503,MUKIM PASIR PANJANG,3,10,10,1005,5,824106,1
100504,MUKIM SABAK,4,10,10,1005,5,824106,1
100505,MUKIM SUNGAI PANJANG,5,10,10,1005,5,824106,1
100570,PEKAN BAGAN TERAP  TAMBAHAN,70,10,10,1005,5,824106,1
100571,PEKAN PARIT ENAM,71,10,10,1005,5,824106,1
100572,PEKAN PARIT SEMBILAN,72,10,10,1005,5,824106,1
100573,PEKAN SEKINCHAN  TAMBAHAN,73,10,10,1005,5,824106,1
100574,PEKAN SIMPANG LIMA TAMBAHAN,74,10,10,1005,5,824106,1
100575,PEKAN SABAK,75,10,10,1005,5,824106,1
100576,PEKAN SUNGAI AIR TAWAR  TAMBAHAN,76,10,10,1005,5,824106,1
100577,PEKAN SUNGAI SEPINTAS,77,10,10,1005,5,824106,1
100578,PEKAN BAGAN NAKHODA OMAR,78,10,10,1005,5,824106,1
100579,PEKAN PARIT BARU,79,10,10,1005,5,824106,1
100580,PEKAN PASIR PANJANG,80,10,10,1005,5,824106,1
100581,PEKAN SEKINCHAN SITE A ,81,10,10,1005,5,824106,1
100582,PEKAN SUNGAI BESAR,82,10,10,1005,5,824106,1
100583,PEKAN SUNGAI HAJI DORANI,83,10,10,1005,5,824106,1
100584,PEKAN SUNGAI NIBONG ,84,10,10,1005,5,824106,1
100585,PEKAN AIR MANIS,85,10,10,1005,5,824106,1
100601,MUKIM BERANANG,1,10,10,1006,6,824105,1
100602,MUKIM CHERAS,2,10,10,1006,6,824105,1
100603,MUKIM AMPANG,3,10,10,1006,6,824105,1
100604,MUKIM ULU LANGAT,4,10,10,1006,6,824105,1
100605,MUKIM ULU SEMENYIH,5,10,10,1006,6,824105,1
100606,MUKIM KAJANG,6,10,10,1006,6,824105,1
100607,MUKIM SEMENYIH,7,10,10,1006,6,824105,1
100640,BANDAR CHERAS ,40,10,10,1006,6,824105,1
100641,BANDAR ULU LANGAT,41,10,10,1006,6,824105,1
100642,BANDAR KAJANG,42,10,10,1006,6,824105,1
100643,BANDAR SEMENYIH,43,10,10,1006,6,824105,1
100644,BANDAR AMPANG,44,10,10,1006,6,824105,1
100645,BANDAR COUNTRY HEIGHT,45,10,10,1006,6,824105,1
100646,BANDAR BALAKONG,46,10,10,1006,6,824105,1
100647,BANDAR BARU BANGI,47,10,10,1006,6,824105,1
100648,"BANDAR BATU 9, CHERAS ",48,10,10,1006,6,824105,1
100649,"BANDAR BATU 18, SEMENYIH",49,10,10,1006,6,824105,1
100650,"BANDAR BATU 26, BERANANG",50,10,10,1006,6,824105,1
100671,PEKAN BERANANG,71,10,10,1006,6,824105,1
100673,PEKAN KACAU,73,10,10,1006,6,824105,1
100675,PEKAN TARUN,75,10,10,1006,6,824105,1
100676,PEKAN BANGI LAMA,76,10,10,1006,6,824105,1
100677,"PEKAN BATU 18, ULU LANGAT",77,10,10,1006,6,824105,1
100678,"PEKAN BATU 23, SUNGAI LALANG",78,10,10,1006,6,824105,1
100679,"PEKAN BATU 26, BERANANG",79,10,10,1006,6,824105,1
100680,PEKAN BUKIT SUNGAI RAYA,80,10,10,1006,6,824105,1
100681,PEKAN CHERAS ,81,10,10,1006,6,824105,1
100682,PEKAN DESA RAYA,82,10,10,1006,6,824105,1
100683,PEKAN DUSUN TUA ULU LANGAT ,83,10,10,1006,6,824105,1
100684,PEKAN KAJANG,84,10,10,1006,6,824105,1
100685,"PEKAN KAMPONG PASIR, BATU 14, SEMENYIH ",85,10,10,1006,6,824105,1
100686,PEKAN KAMPONG SUNGAI TANGKAS ,86,10,10,1006,6,824105,1
100687,PEKAN RUMAH MURAH SUNGAI LUI,87,10,10,1006,6,824105,1
100688,PEKAN SEMENYIH,88,10,10,1006,6,824105,1
100689,PEKAN SIMPANG BALAK,89,10,10,1006,6,824105,1
100690,PEKAN SRI NANDING,90,10,10,1006,6,824105,1
100691,PEKAN SUNGAI KEMBONG BERANANG,91,10,10,1006,6,824105,1
100692,PEKAN SUNGAI LUI,92,10,10,1006,6,824105,1
100693,PEKAN SUNGAI MAKAU,93,10,10,1006,6,824105,1
100701,MUKIM BATANG KALI,1,10,10,1007,7,824101,1
100702,MUKIM BULOH TELOR,2,10,10,1007,7,824101,1
100703,MUKIM AMPANG PECHAH,3,10,10,1007,7,824101,1
100704,MUKIM ULU BERNAM,4,10,10,1007,7,824102,1
100705,MUKIM ULU YAM,5,10,10,1007,7,824101,1
100706,MUKIM KALUMPANG,6,10,10,1007,7,824102,1
100707,MUKIM KERLING,7,10,10,1007,7,824101,1
100708,MUKIM KUALA KALUMPANG,8,10,10,1007,7,824102,1
100709,MUKIM PERETAK,9,10,10,1007,7,824101,1
100710,MUKIM RASA,10,10,10,1007,7,824101,1
100711,MUKIM SERENDAH,11,10,10,1007,7,824101,1
100712,MUKIM SUNGAI GUMUT,12,10,10,1007,7,824101,1
100713,MUKIM SUNGAI TINGGI,13,10,10,1007,7,824101,1
100740,BANDAR ULU YAM ,40,10,10,1007,7,824101,1
100741,BANDAR ULU YAM BAHARU,41,10,10,1007,7,824101,1
100742,BANDAR KALUMPANG ,42,10,10,1007,7,824102,1
100743,BANDAR KUALA KUBU BAHARU,43,10,10,1007,7,824101,1
100744,BANDAR RASA,44,10,10,1007,7,824101,1
100745,BANDAR SERENDAH,45,10,10,1007,7,824101,1
100746,BANDAR BATANG KALI,46,10,10,1007,7,824101,1
100747,BANDAR ULU BERNAM I,47,10,10,1007,7,824102,1
100748,BANDAR ULU BERNAM II ,48,10,10,1007,7,824102,1
100749,BANDAR SUNGAI CHIK,49,10,10,1007,7,824101,1
100770,PEKAN KERLING,70,10,10,1007,7,824101,1
100771,PEKAN PERETAK,71,10,10,1007,7,824101,1
100772,PEKAN SIMPANG SUNGAI CHOH,72,10,10,1007,7,824101,1
100801,MUKIM BUKIT RAJA,1,10,10,1008,8,824101,1
100802,MUKIM DAMANSARA,2,10,10,1008,8,824101,1
100803,MUKIM PETALING,3,10,10,1008,8,824101,1
100804,MUKIM SUNGAI BULOH,4,10,10,1008,8,824101,1
100840,BANDAR PETALING JAYA ,40,10,10,1008,8,824101,1
100841,BANDAR SHAH ALAM,41,10,10,1008,8,824101,1
100842,BANDAR DAMANSARA,42,10,10,1008,8,824101,1
100843,BANDAR GLENMARIE,43,10,10,1008,8,824101,1
100844,BANDAR PETALING JAYA SELATAN,44,10,10,1008,8,824101,1
100845,BANDAR SAUJANA,45,10,10,1008,8,824101,1
100846,BANDAR SRI DAMANSARA,46,10,10,1008,8,824101,1
100847,BANDAR SUBANG JAYA,47,10,10,1008,8,824101,1
100848,BANDAR SUNWAY,48,10,10,1008,8,824101,1
100870,PEKAN BATU TIGA,70,10,10,1008,8,824101,1
100871,PEKAN MERBAU SEMPAK,71,10,10,1008,8,824101,1
100872,PEKAN PUCHONG,72,10,10,1008,8,824101,1
100874,PEKAN SERDANG,74,10,10,1008,8,824101,1
100875,PEKAN SUNGAI BULOH,75,10,10,1008,8,824101,1
100876,PEKAN SUNGAI PENCHALA,76,10,10,1008,8,824101,1
100877,PEKAN CEMPAKA,77,10,10,1008,8,824101,1
100878,PEKAN COUNTRY HEIGHT,78,10,10,1008,8,824101,1
100879,PEKAN DESA PUCHONG,79,10,10,1008,8,824101,1
100880,PEKAN HICOM,80,10,10,1008,8,824101,1
100881,PEKAN KAYU ARA,81,10,10,1008,8,824101,1
100882,PEKAN KINRARA,82,10,10,1008,8,824101,1
100884,PEKAN BARU HICOM,84,10,10,1008,8,824101,1
100885,PEKAN BARU SUBANG,85,10,10,1008,8,824101,1
100886,PEKAN BARU SUNGAI BESI,86,10,10,1008,8,824101,1
100887,PEKAN BARU SUNGAI BULOH ,87,10,10,1008,8,824101,1
100888,PEKAN PENAGA,88,10,10,1008,8,824101,1
100889,PEKAN PUCHONG JAYA ,89,10,10,1008,8,824101,1
100890,PEKAN PUCHONG PERDANA ,90,10,10,1008,8,824101,1
100891,PEKAN SUBANG,91,10,10,1008,8,824101,1
100892,PEKAN SUBANG JAYA,92,10,10,1008,8,824101,1
100901,MUKIM BATU,1,10,10,1009,9,824101,1
100902,MUKIM ULU KELANG ,2,10,10,1009,9,824101,1
100903,MUKIM RAWANG,3,10,10,1009,9,824101,1
100904,MUKIM SETAPAK,4,10,10,1009,9,824101,1
100940,BANDAR BATU ARANG,40,10,10,1009,9,824101,1
100941,BANDAR KUANG,41,10,10,1009,9,824101,1
100942,BANDAR RAWANG,42,10,10,1009,9,824101,1
100943,BANDAR GOMBAK SETIA,43,10,10,1009,9,824101,1
100944,BANDAR ULU KELANG ,44,10,10,1009,9,824101,1
100945,BANDAR KEPONG,45,10,10,1009,9,824101,1
100946,BANDAR KUNDANG,46,10,10,1009,9,824101,1
100947,BANDAR SELAYANG,47,10,10,1009,9,824101,1
100948,BANDAR SUNGAI BULOH ,48,10,10,1009,9,824101,1
100949,BANDAR SUNGAI PUSU,49,10,10,1009,9,824101,1
100972,PEKAN BATU 20,72,10,10,1009,9,824101,1
100973,PEKAN KUANG,73,10,10,1009,9,824101,1
100974,PEKAN MIMALAND,74,10,10,1009,9,824101,1
100975,PEKAN PENGKALAN KUNDANG,75,10,10,1009,9,824101,1
100976,PEKAN SUNGAI BULOH ,76,10,10,1009,9,824101,1
100977,PEKAN TEMPLER,77,10,10,1009,9,824101,1
101001,MUKIM DENGKIL,1,10,10,1010,10,824105,1
101002,MUKIM LABU,2,10,10,1010,10,824105,1
101003,MUKIM SEPANG,3,10,10,1010,10,824105,1
101040,BANDAR SEPANG,40,10,10,1010,10,824105,1
101041,BANDAR BARU BANGI,41,10,10,1010,10,824105,1
101042,BANDAR BARU SALAK TINGGI,42,10,10,1010,10,824105,1
101043,BANDAR LAPANGAN TERBANG ANTARABANGSA SEPANG,43,10,10,1010,10,824105,1
101044,BANDAR SUNGAI MERAB,44,10,10,1010,10,824105,1
101045,BANDAR CYBERJAYA,45,10,10,1010,10,824105,1
101070,PEKAN DENGKIL,70,10,10,1010,10,824105,1
101071,PEKAN SALAK,71,10,10,1010,10,824105,1
101072,PEKAN SUNGAI PELEK,72,10,10,1010,10,824105,1
101074,PEKAN BATU 1 SEPANG,74,10,10,1010,10,824105,1
101075,PEKAN BUKIT BISA,75,10,10,1010,10,824105,1
101077,PEKAN DATO' BAKAR BAGINDA,77,10,10,1010,10,824105,1
101078,PEKAN BARU SALAK TINGGI,78,10,10,1010,10,824105,1
101079,PEKAN SUNGAI MERAB,79,10,10,1010,10,824105,1
101080,PEKAN TANJUNG MAS ,80,10,10,1010,10,824105,1
110101,MUKIM BUKIT KENAK,1,11,11,1101,1,829103,1
110102,MUKIM BUKIT PETERI,2,11,11,1101,1,829101,1
110105,MUKIM HULU BESUT,5,11,11,1101,1,829101,1
110107,MUKIM JABI,7,11,11,1101,1,829103,1
110108,MUKIM KAMPUNG RAJA,8,11,11,1101,1,829101,1
110109,MUKIM KELUANG,9,11,11,1101,1,829101,1
110110,MUKIM KERANDANG,10,11,11,1101,1,829103,1
110111,MUKIM KUALA BESUT,11,11,11,1101,1,829101,1
110112,MUKIM KUBANG BEMBAN,12,11,11,1101,1,829101,1
110113,MUKIM LUBUK KAWAH,13,11,11,1101,1,829101,1
110115,MUKIM PASIR AKAR,15,11,11,1101,1,829101,1
110116,MUKIM PELAGAT,16,11,11,1101,1,829101,1
110117,MUKIM PANGKALAN NANGKA,17,11,11,1101,1,829101,1
110118,MUKIM PULAU PERHENTIAN,18,11,11,1101,1,829101,1
110120,MUKIM TEMBILA,20,11,11,1101,1,829101,1
110121,MUKIM TENANG,21,11,11,1101,1,829101,1
110170,PEKAN JERTIH,70,11,11,1101,1,829103,1
110171,PEKAN KAMPUNG RAJA,71,11,11,1101,1,829103,1
110172,PEKAN KUALA BESUT,72,11,11,1101,1,829103,1
110201,MUKIM KUALA ABANG,1,11,11,1102,2,829501,1
110202,MUKIM BESUL,2,11,11,1102,2,829502,1
110203,MUKIM HULU PAKA,3,11,11,1102,2,829501,1
110204,MUKIM JENGAI,4,11,11,1102,2,829502,1
110205,MUKIM JERANGAU,5,11,11,1102,2,829501,1
110206,MUKIM KUALA DUNGUN,6,11,11,1102,2,829501,1
110207,MUKIM KUALA PAKA,7,11,11,1102,2,829501,1
110208,MUKIM KUMPAL,8,11,11,1102,2,829501,1
110209,MUKIM PASIR RAJA,9,11,11,1102,2,829502,1
110210,MUKIM RASAU,10,11,11,1102,2,829501,1
110211,MUKIM SURA,11,11,11,1102,2,829501,1
110240,BANDAR DUNGUN,40,11,11,1102,2,829501,1
110270,PEKAN KUALA PAKA,70,11,11,1102,2,829501,1
110301,MUKIM BANDI,1,11,11,1103,3,829602,1
110302,MUKIM BANGGUL,2,11,11,1103,3,829602,1
110303,MUKIM BINJAI,3,11,11,1103,3,829602,1
110304,MUKIM CUKAI,4,11,11,1103,3,829602,1
110305,MUKIM HULU CUKAI,5,11,11,1103,3,829602,1
110306,MUKIM HULU JABUR,6,11,11,1103,3,829602,1
110307,MUKIM KEMASIK,7,11,11,1103,3,829601,1
110308,MUKIM KERTIH,8,11,11,1103,3,829601,1
110309,MUKIM KIJAL,9,11,11,1103,3,829602,1
110310,MUKIM PASIR SEMUT,10,11,11,1103,3,829602,1
110311,MUKIM TEBAK,11,11,11,1103,3,829602,1
110312,MUKIM TELUK KALUNG,12,11,11,1103,3,829602,1
110340,BANDAR CUKAI,40,11,11,1103,3,829602,1
110370,PEKAN AIR JERNIH,70,11,11,1103,3,829302,1
110371,PEKAN AIR PUTIH ,71,11,11,1103,3,829602,1
110372,PEKAN KEMASIK,72,11,11,1103,3,829302,1
110373,PEKAN KIJAL,73,11,11,1103,3,829302,1
110402,MUKIM ATAS TOL,2,11,11,1104,4,829302,1
110403,MUKIM BATU BURUK,3,11,11,1104,4,829302,1
110405,MUKIM BELARA,5,11,11,1104,4,829302,1
110406,MUKIM BUKIT BESAR,6,11,11,1104,4,829302,1
110408,MUKIM CABANG TIGA,8,11,11,1104,4,829302,1
110409,MUKIM CENERING,9,11,11,1104,4,829303,1
110410,MUKIM GELUGUR KEDAI,10,11,11,1104,4,829302,1
110411,MUKIM GELUGUR RAJA,11,11,11,1104,4,829302,1
110413,MUKIM KEPUNG,13,11,11,1104,4,829302,1
110414,MUKIM KUALA IBAI,14,11,11,1104,4,829302,1
110416,MUKIM KUBANG PARIT,16,11,11,1104,4,829302,1
110417,MUKIM LOSONG,17,11,11,1104,4,829302,1
110418,MUKIM MANIR,18,11,11,1104,4,829301,1
110420,MUKIM PALUH,20,11,11,1104,4,829302,1
110421,MUKIM PENGADANG BULUH,21,11,11,1104,4,829301,1
110422,MUKIM PULAU-PULAU,22,11,11,1104,4,829302,1
110424,MUKIM RENGAS,24,11,11,1104,4,829301,1
110425,MUKIM SERADA,25,11,11,1104,4,829301,1
110426,MUKIM TUK JAMAL,26,11,11,1104,4,829301,1
110440,BANDAR KUALA TERENGGANU,40,11,11,1104,4,829302,1
110471,PEKAN CABANG TIGA,71,11,11,1104,4,829302,1
110501,MUKIM HULU BERANG,1,11,11,1105,5,829401,1
110502,MUKIM HULU TELEMUNG,2,11,11,1105,5,829402,1
110503,MUKIM HULU TERENGGANU,3,11,11,1105,5,829402,1
110504,MUKIM JENAGUR,4,11,11,1105,5,829402,1
110505,MUKIM KUALA BERANG,5,11,11,1105,5,829402,1
110506,MUKIM KUALA TELEMUNG,6,11,11,1105,5,829401,1
110507,MUKIM PENGHULU DIMAN,7,11,11,1105,5,829401,1
110508,MUKIM TANGGUL,8,11,11,1105,5,829401,1
110509,MUKIM TERSAT,9,11,11,1105,5,829402,1
110570,PEKAN KUALA BERANG,70,11,11,1105,5,829402,1
110601,MUKIM JERUNG,1,11,11,1106,6,829303,1
110602,MUKIM MERCANG,2,11,11,1106,6,829303,1
110603,MUKIM PULAU KERENGGA,3,11,11,1106,6,829303,1
110604,MUKIM RUSILA,4,11,11,1106,6,829303,1
110605,MUKIM ALUR LIMBAT,5,11,11,1106,6,829301,1
110606,MUKIM BUKIT PAYUNG,6,11,11,1106,6,829301,1
110670,PEKAN MARANG ,70,11,11,1106,6,829301,1
110671,PEKAN BUKIT PAYUNG,71,11,11,1106,6,829301,1
110701,MUKIM CALUK,1,11,11,1107,7,829202,1
110702,MUKIM GUNTUNG,2,11,11,1107,7,829201,1
110703,MUKIM HULU NERUS,3,11,11,1107,7,829202,1
110704,MUKIM HULU SETIU,4,11,11,1107,7,829201,1
110705,MUKIM MERANG,5,11,11,1107,7,829201,1
110706,MUKIM PANTAI,6,11,11,1107,7,829201,1
110707,MUKIM TASIK,7,11,11,1107,7,829201,1
110801,MUKIM BATU RAKIT,1,11,11,1108,8,829302,1
110802,MUKIM KUALA NERUS,2,11,11,1108,8,829302,1
110803,MUKIM PAKOH,3,11,11,1108,8,829302,1
110804,MUKIM PULAU REDANG,4,11,11,1108,8,829302,1
120101,KOTA KINABALU,1,12,12,1201,1,850201,1
120202,PAPAR ,2,12,12,1202,2,850701,1
120303,KOTA BELUD,3,12,12,1203,3,850301,1
120404,TUARAN,4,12,12,1204,4,850201,1
120505,KUDAT,5,12,12,1205,5,850301,1
120606,RANAU,6,12,12,1206,6,850301,1
120707,SANDAKAN,7,12,12,1207,7,850401,1
120808,LABUK & SUGUT ,8,12,12,1208,8,850301,1
120909,KINABATANGAN,9,12,12,1209,9,850401,1
121010,TAWAU,10,12,12,1210,10,850603,1
121111,LAHAD DATU,11,12,12,1211,11,850603,1
121212,SEMPORNA,12,12,12,1212,12,850603,1
121313,KENINGAU,13,12,12,1213,13,850401,1
121414,TAMBUNAN,14,12,12,1214,14,850701,1
